player_id,season,date,age,from_country,from_club,from_competition,from_coach,to_country,to_club,to_competition,to_coach,market_value,fee,contract_until,transfer_type,relative_url
282150,25/26,2026-01-01T00:00:00+01:00,28.0,0,515,,0,167,55227,THA1,50516,275000,,2027-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/6069675
282150,25/26,2025-07-01T00:00:00+02:00,28.0,40,91,L2,30051,0,515,,0,300000,,,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/5675390
282150,23/24,2023-07-05T00:00:00+02:00,26.0,40,2,L2,10278,40,91,L3,19543,225000,,2025-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/4409920
282150,18/19,2018-07-01T00:00:00+02:00,21.0,40,65,L2,1370,40,2,L3,1266,300000,,2023-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/2112100
282150,16/17,2016-07-01T00:00:00+02:00,19.0,40,2612,AJ3,7242,40,65,L2,1985,100000,,2018-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/1478676
282150,14/15,2014-07-01T00:00:00+02:00,17.0,40,21077,BJ3,31636,40,2612,AJ3,7242,0,,2018-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/1051039
282150,12/13,2012-07-01T00:00:00+02:00,15.0,40,20465,,7202,40,21077,BJ3,15487,0,,2014-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/1079476
282150,11/12,2011-07-01T00:00:00+02:00,14.0,40,38880,,81107,40,20465,,7202,0,,2012-06-30T00:00:00+02:00,STANDARD,/dominik-schad/transfers/spieler/282150/transfer_id/1079477
686462,25/26,2026-01-16T00:00:00+01:00,24.0,40,103,L3,84981,87,311,RSK1,20834,175000,,,STANDARD,/jakob-tranziska/transfers/spieler/686462/transfer_id/6117367
686462,24/25,2025-01-01T00:00:00+01:00,23.0,172,1321,TS1,632,40,103,RLB3,84981,200000,,2026-06-30T00:00:00+02:00,STANDARD,/jakob-tranziska/transfers/spieler/686462/transfer_id/5381599
686462,23/24,2024-01-30T00:00:00+01:00,22.0,127,503,A2,37049,172,1321,TS1,49335,175000,,2025-06-30T00:00:00+02:00,STANDARD,/jakob-tranziska/transfers/spieler/686462/transfer_id/4856531
686462,22/23,2022-08-25T00:00:00+02:00,21.0,40,851,RLSW,40349,127,503,A2,35740,50000,,,STANDARD,/jakob-tranziska/transfers/spieler/686462/transfer_id/4036729
686462,21/22,2022-01-20T00:00:00+01:00,20.0,40,1694,OLB1,62990,40,851,RLSW,40770,0,,2023-06-30T00:00:00+02:00,STANDARD,/jakob-tranziska/transfers/spieler/686462/transfer_id/3704672
686462,19/20,2019-07-01T00:00:00+02:00,18.0,40,10270,,0,40,1694,OLB1,24966,0,,2022-06-30T00:00:00+02:00,STANDARD,/jakob-tranziska/transfers/spieler/686462/transfer_id/2565209
505764,23/24,2024-01-26T00:00:00+01:00,24.0,87,6503,RSK2,72498,167,27092,THA1,50352,325000,,2029-06-30T00:00:00+02:00,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/4847819
505764,22/23,2023-01-27T00:00:00+01:00,23.0,87,57434,RSK2,50972,87,6503,RSK2,72498,325000,,2023-12-31T00:00:00+01:00,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/4245092
505764,20/21,2021-02-01T00:00:00+01:00,21.0,68,14104,,104590,87,57434,RSK2,75911,200000,,2023-12-31T00:00:00+01:00,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/3227625
505764,16/17,2017-01-01T00:00:00+01:00,17.0,68,25493,IN1L,0,68,14104,IN1L,53290,0,,2021-12-31T00:00:00+01:00,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/1766394
505764,15/16,2015-10-01T00:00:00+02:00,15.0,68,99220,,103674,68,25493,,0,0,,,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/3161743
505764,14/15,2015-01-01T00:00:00+01:00,15.0,68,79840,,0,68,99220,,0,0,,,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/3161744
505764,13/14,2014-01-01T00:00:00+01:00,14.0,68,111353,,104370,68,79840,,0,0,,,STANDARD,/asnawi-mangkualam/transfers/spieler/505764/transfer_id/5841414
553458,23/24,2024-01-20T00:00:00+01:00,26.0,26,2029,BRA2,5667,167,25449,THA1,63229,2000000,,2028-06-30T00:00:00+02:00,STANDARD,/bissoli/transfers/spieler/553458/transfer_id/4835618
553458,23/24,2023-07-03T00:00:00+02:00,25.0,26,679,BRA1,103757,26,2029,BRA2,19584,3500000,,2026-12-31T00:00:00+01:00,STANDARD,/bissoli/transfers/spieler/553458/transfer_id/4478000
553458,22/23,2022-12-31T00:00:00+01:00,24.0,26,2035,BRA1,109700,26,679,BRA1,50891,3500000,,2023-12-31T00:00:00+01:00,RETURNED_FROM_PREVIOUS_LOAN,/bissoli/transfers/spieler/553458/transfer_id/4136659
553458,21/22,2022-04-08T00:00:00+02:00,24.0,26,679,BRA1,35052,26,2035,BRA1,68987,2300000,,2022-12-31T00:00:00+01:00,ACTIVE_LOAN_TRANSFER,/bissoli/transfers/spieler/553458/transfer_id/3817139
553458,21/22,2021-08-06T00:00:00+02:00,23.0,26,609,BRA2,1976,26,679,BRA1,52873,600000,,2023-12-31T00:00:00+01:00,RETURNED_FROM_PREVIOUS_LOAN,/bissoli/transfers/spieler/553458/transfer_id/3355181
553458,20/21,2021-05-07T00:00:00+02:00,23.0,26,679,BRA1,52873,26,609,BRA2,58100,600000,,2021-12-31T00:00:00+01:00,ACTIVE_LOAN_TRANSFER,/bissoli/transfers/spieler/553458/transfer_id/3355180
553458,20/21,2021-01-01T00:00:00+01:00,22.0,132,18730,,0,26,679,BRA1,2699,600000,,2023-12-31T00:00:00+01:00,STANDARD,/bissoli/transfers/spieler/553458/transfer_id/3172070
553458,20/21,2020-12-31T00:00:00+01:00,22.0,26,679,BRA1,2699,132,18730,,0,600000,,,RETURNED_FROM_PREVIOUS_LOAN,/bissoli/transfers/spieler/553458/transfer_id/2762580
553458,19/20,2020-01-17T00:00:00+01:00,22.0,132,18730,,0,26,679,BRA1,4724,50000,,2020-12-31T00:00:00+01:00,ACTIVE_LOAN_TRANSFER,/bissoli/transfers/spieler/553458/transfer_id/2762579
553458,19/20,2019-07-01T00:00:00+02:00,21.0,26,679,BRA1,58610,132,18730,,0,50000,,,STANDARD,/bissoli/transfers/spieler/553458/transfer_id/2634142
553458,18/19,2019-01-31T00:00:00+01:00,21.0,26,585,BRA1,48597,26,679,BRA1,65455,50000,,,STANDARD,/bissoli/transfers/spieler/553458/transfer_id/2367451
553458,16/17,2017-01-01T00:00:00+01:00,18.0,26,14708,,48597,26,585,BRA1,50290,0,,,STANDARD,/bissoli/transfers/spieler/553458/transfer_id/4775345
92430,25/26,2025-07-01T00:00:00+02:00,34.0,167,27092,THA1,37277,167,55227,THA1,54401,125000,,2027-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/5690715
92430,24/25,2025-06-30T00:00:00+02:00,34.0,167,55243,THA2,65984,167,27092,THA1,37277,125000,,,RETURNED_FROM_PREVIOUS_LOAN,/charlie-clough/transfers/spieler/92430/transfer_id/5422866
92430,24/25,2025-01-02T00:00:00+01:00,34.0,167,27092,THA1,50352,167,55243,THA2,65984,150000,,2025-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/charlie-clough/transfers/spieler/92430/transfer_id/5422436
92430,24/25,2024-12-31T00:00:00+01:00,34.0,167,12533,THA2,50322,167,27092,THA1,50352,150000,,,RETURNED_FROM_PREVIOUS_LOAN,/charlie-clough/transfers/spieler/92430/transfer_id/5422867
92430,24/25,2024-07-01T00:00:00+02:00,33.0,167,27092,THA1,50352,167,12533,THA2,65984,200000,,2025-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/charlie-clough/transfers/spieler/92430/transfer_id/5049035
92430,23/24,2023-06-01T00:00:00+02:00,32.0,167,27070,THA1,45884,167,27092,THA1,46916,225000,,2024-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/4397409
92430,21/22,2021-12-09T00:00:00+01:00,31.0,27,14320,,13257,167,27070,THA1,45884,150000,,2023-05-31T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/3638862
92430,18/19,2019-01-03T00:00:00+01:00,28.0,189,3052,CNAT,21756,153,14320,SIN1,13257,50000,,2021-12-31T00:00:00+01:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/2357413
92430,18/19,2018-07-01T00:00:00+02:00,27.0,189,2804,CNAT,5897,189,3052,CNAT,21756,50000,,2019-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/2105426
92430,16/17,2017-01-23T00:00:00+01:00,26.0,189,3455,CNAT,7586,189,2804,GB4,50564,50000,,2018-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/1683782
92430,14/15,2015-01-04T00:00:00+01:00,24.0,189,3052,NLS6,21756,189,3455,CNAT,13257,50000,,2019-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/1168670
92430,13/14,2013-09-13T00:00:00+02:00,23.0,189,3824,NLS6,23578,189,3052,NLS6,21756,50000,,2014-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/954156
92430,12/13,2012-08-01T00:00:00+02:00,21.0,189,2455,GB4,2603,189,3824,NLS6,23578,50000,,,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/718119
92430,11/12,2012-03-01T00:00:00+01:00,21.0,189,1099,CNAT,17502,189,2455,GB4,2603,50000,,2012-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/charlie-clough/transfers/spieler/92430/transfer_id/635119
92430,11/12,2011-09-01T00:00:00+02:00,20.0,189,2455,GB4,5998,189,1099,CNAT,17502,50000,,2011-10-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/charlie-clough/transfers/spieler/92430/transfer_id/635118
92430,10/11,2011-04-01T00:00:00+02:00,20.0,189,1099,CNAT,17502,189,2455,GB3,18209,50000,,2012-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/charlie-clough/transfers/spieler/92430/transfer_id/567654
92430,10/11,2011-02-01T00:00:00+01:00,20.0,189,2455,GB3,4228,189,1099,CNAT,17502,50000,,,ACTIVE_LOAN_TRANSFER,/charlie-clough/transfers/spieler/92430/transfer_id/547442
92430,10/11,2010-10-01T00:00:00+02:00,20.0,189,3716,CNAT,3101,189,2455,GB3,4135,50000,,2012-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/charlie-clough/transfers/spieler/92430/transfer_id/503175
92430,10/11,2010-09-01T00:00:00+02:00,19.0,189,2455,GB3,4135,189,3716,CNAT,3101,50000,,,ACTIVE_LOAN_TRANSFER,/charlie-clough/transfers/spieler/92430/transfer_id/486148
92430,08/09,2008-10-01T00:00:00+02:00,18.0,189,14813,,0,189,2455,GB3,4135,0,,2012-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/charlie-clough/transfers/spieler/92430/transfer_id/455632
92430,08/09,2008-08-01T00:00:00+02:00,17.0,189,2455,GB3,4135,189,14813,,0,0,,,ACTIVE_LOAN_TRANSFER,/charlie-clough/transfers/spieler/92430/transfer_id/455631
92430,08/09,2008-07-01T00:00:00+02:00,17.0,189,14651,,10980,189,2455,GB3,4135,0,,2012-06-30T00:00:00+02:00,STANDARD,/charlie-clough/transfers/spieler/92430/transfer_id/316158
179471,24/25,2024-07-01T00:00:00+02:00,31.0,12,25580,AUS1,3647,167,25449,THA1,40002,500000,,2027-06-30T00:00:00+02:00,STANDARD,/curtis-good/transfers/spieler/179471/transfer_id/5000080
179471,18/19,2018-09-18T00:00:00+02:00,25.0,189,762,GB1,1522,12,25580,AUS1,3866,250000,,2024-06-30T00:00:00+02:00,STANDARD,/curtis-good/transfers/spieler/179471/transfer_id/2098296
179471,13/14,2014-05-31T00:00:00+02:00,21.0,190,1519,SC1,18753,189,762,GB1,1988,500000,,2018-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/curtis-good/transfers/spieler/179471/transfer_id/1011263
179471,13/14,2014-01-31T00:00:00+01:00,20.0,189,762,GB1,1988,190,1519,SC1,18753,500000,,,ACTIVE_LOAN_TRANSFER,/curtis-good/transfers/spieler/179471/transfer_id/1011262
179471,12/13,2013-03-04T00:00:00+01:00,19.0,189,1027,GB4,3540,189,762,GB1,1988,500000,,2018-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/curtis-good/transfers/spieler/179471/transfer_id/806771
179471,12/13,2012-11-22T00:00:00+01:00,19.0,189,762,GB1,1988,189,1027,GB4,3540,500000,,,ACTIVE_LOAN_TRANSFER,/curtis-good/transfers/spieler/179471/transfer_id/806770
179471,12/13,2012-07-31T00:00:00+02:00,19.0,12,25580,AUS1,20143,189,762,GB1,1988,200000,515000.0,2018-06-30T00:00:00+02:00,STANDARD,/curtis-good/transfers/spieler/179471/transfer_id/760488
179471,10/11,2011-02-23T00:00:00+01:00,17.0,12,3743,,3645,12,25580,AUS1,6210,0,,,STANDARD,/curtis-good/transfers/spieler/179471/transfer_id/544043
179471,09/10,2009-07-01T00:00:00+02:00,16.0,12,38757,,0,12,3743,,3645,0,,,STANDARD,/curtis-good/transfers/spieler/179471/transfer_id/5333273
461979,25/26,2025-07-09T00:00:00+02:00,25.0,28,19784,BU2,87731,103,77911,MYS1,50826,125000,,2026-05-31T00:00:00+02:00,STANDARD,/damyan-damyanov/transfers/spieler/461979/transfer_id/5762945
461979,24/25,2024-07-01T00:00:00+02:00,24.0,28,19780,BU2,115559,28,19784,BU2,117401,125000,,2025-06-30T00:00:00+02:00,STANDARD,/damyan-damyanov/transfers/spieler/461979/transfer_id/5024557
461979,22/23,2023-01-03T00:00:00+01:00,22.0,28,730,BU1,56528,28,19780,BU2,63850,100000,,,STANDARD,/damyan-damyanov/transfers/spieler/461979/transfer_id/4195420
461979,21/22,2022-02-02T00:00:00+01:00,21.0,28,40678,BU2,75063,28,730,BU1,17094,50000,,2025-01-01T00:00:00+01:00,STANDARD,/damyan-damyanov/transfers/spieler/461979/transfer_id/3707735
461979,21/22,2021-12-31T00:00:00+01:00,21.0,28,86442,BU2,67505,28,40678,BU2,75063,50000,,,RETURNED_FROM_PREVIOUS_LOAN,/damyan-damyanov/transfers/spieler/461979/transfer_id/3532231
461979,21/22,2021-09-01T00:00:00+02:00,21.0,28,40678,BU2,75063,28,86442,BU2,87731,50000,,2022-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/damyan-damyanov/transfers/spieler/461979/transfer_id/3532232
461979,21/22,2021-08-31T00:00:00+02:00,21.0,28,26462,BU1,85779,28,40678,BU2,75063,50000,,,RETURNED_FROM_PREVIOUS_LOAN,/damyan-damyanov/transfers/spieler/461979/transfer_id/3283562
461979,20/21,2021-01-01T00:00:00+01:00,20.0,28,40678,BU2,75063,28,26462,BU1,16539,50000,,2022-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/damyan-damyanov/transfers/spieler/461979/transfer_id/3283561
461979,19/20,2019-07-01T00:00:00+02:00,19.0,28,40679,,0,28,40678,BU2,75063,0,,,STANDARD,/damyan-damyanov/transfers/spieler/461979/transfer_id/2677367
468513,25/26,2026-06-30T00:00:00+02:00,34.0,167,35387,THA1,45959,103,15817,MYS1,67577,150000,,2026-05-31T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/daniel-ting/transfers/spieler/468513/transfer_id/6092661
468513,25/26,2026-01-03T00:00:00+01:00,33.0,103,15817,MYS1,67577,167,35387,THA1,45959,150000,,2026-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/daniel-ting/transfers/spieler/468513/transfer_id/6092660
468513,25/26,2025-12-31T00:00:00+01:00,33.0,103,15630,MYS1,113416,103,15817,MYS1,67577,150000,,2026-05-31T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/daniel-ting/transfers/spieler/468513/transfer_id/4210623
468513,22/23,2023-01-08T00:00:00+01:00,30.0,103,15817,MYS1,100741,103,15630,MYS1,22975,125000,,2026-05-31T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/daniel-ting/transfers/spieler/468513/transfer_id/4210622
468513,22/23,2022-07-01T00:00:00+02:00,30.0,0,2113,,0,103,15817,MYS1,51256,125000,,,STANDARD,/daniel-ting/transfers/spieler/468513/transfer_id/3906651
468513,21/22,2022-03-14T00:00:00+01:00,30.0,103,36848,MYS1,19968,0,2113,,0,125000,,,STANDARD,/daniel-ting/transfers/spieler/468513/transfer_id/3782468
468513,20/21,2021-01-18T00:00:00+01:00,29.0,0,2113,,0,103,36848,MYS1,19968,0,,,STANDARD,/daniel-ting/transfers/spieler/468513/transfer_id/3283941
468513,18/19,2018-12-01T00:00:00+01:00,26.0,103,36117,MYS1,9837,0,2113,,0,0,,,STANDARD,/daniel-ting/transfers/spieler/468513/transfer_id/2703271
468513,17/18,2018-01-01T00:00:00+01:00,25.0,103,7013,,51256,103,36117,MYS1,9837,0,,2018-11-30T00:00:00+01:00,STANDARD,/daniel-ting/transfers/spieler/468513/transfer_id/2050653
468513,16/17,2016-12-31T00:00:00+01:00,24.0,103,12363,,18758,103,7013,,51256,0,,,RETURNED_FROM_PREVIOUS_LOAN,/daniel-ting/transfers/spieler/468513/transfer_id/1664016
468513,15/16,2016-01-02T00:00:00+01:00,23.0,103,7013,,51256,103,12363,,18758,0,,2016-12-31T00:00:00+01:00,ACTIVE_LOAN_TRANSFER,/daniel-ting/transfers/spieler/468513/transfer_id/1664018
468513,15/16,2016-01-01T00:00:00+01:00,23.0,189,14772,,23293,103,7013,,51256,0,,,STANDARD,/daniel-ting/transfers/spieler/468513/transfer_id/1664017
331725,23/24,2023-06-16T00:00:00+02:00,25.0,167,12533,THA1,5121,167,35387,THA1,60263,200000,,2026-06-30T00:00:00+02:00,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/4398531
331725,21/22,2021-12-24T00:00:00+01:00,23.0,136,10787,,68199,167,12533,THA1,47984,200000,,2024-12-31T00:00:00+01:00,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/3656930
331725,21/22,2021-07-01T00:00:00+02:00,23.0,136,1301,PO1,17326,136,10787,,68199,200000,,2022-06-30T00:00:00+02:00,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/3444504
331725,20/21,2020-09-23T00:00:00+02:00,22.0,189,39341,GB21,11743,136,1301,PO1,6567,0,,2021-06-30T00:00:00+02:00,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/3073585
331725,17/18,2017-07-01T00:00:00+02:00,19.0,189,14389,GB18,99401,189,39341,GB21,11743,0,,2019-06-30T00:00:00+02:00,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/1893172
331725,15/16,2016-03-15T00:00:00+01:00,17.0,189,6918,,39208,189,14389,,0,0,,2019-06-30T00:00:00+02:00,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/1437542
331725,14/15,2014-07-01T00:00:00+02:00,16.0,189,50677,,129759,189,6918,,39208,0,,,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/2171301
331725,13/14,2013-07-01T00:00:00+02:00,15.0,189,50780,,109788,189,50677,,33947,0,,,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/2171300
331725,09/10,2009-07-01T00:00:00+02:00,11.0,189,94531,,0,189,50780,,0,0,,,STANDARD,/faiq-bolkiah/transfers/spieler/331725/transfer_id/3619944
94304,24/25,2024-09-23T00:00:00+02:00,32.0,0,515,,0,167,25449,THA1,40002,750000,,2027-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/5294877
94304,24/25,2024-07-01T00:00:00+02:00,32.0,167,25449,THA1,40002,0,515,,0,900000,,,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/5294876
94304,22/23,2022-07-01T00:00:00+02:00,30.0,141,3729,RU2,6599,167,25449,THA1,20395,1000000,,2024-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/3893140
94304,19/20,2019-07-07T00:00:00+02:00,27.0,215,159,SER1,4550,141,3729,RU1,36710,1500000,500000.0,2022-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/2542826
94304,18/19,2018-08-31T00:00:00+02:00,26.0,141,3729,RU1,6599,215,159,SER1,4550,2000000,1000000.0,2021-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/2248147
94304,17/18,2017-07-11T00:00:00+02:00,25.0,157,331,ES2,25435,141,3729,RU1,4955,1500000,,2019-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/1822588
94304,16/17,2016-07-13T00:00:00+02:00,24.0,174,825,TR2,0,157,331,ES1,5506,2300000,,2018-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/1511133
94304,13/14,2014-06-30T00:00:00+02:00,22.0,174,1267,TR2,3106,174,825,TR1,2019,1500000,,2017-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/goran-causic/transfers/spieler/94304/transfer_id/997571
94304,13/14,2014-01-11T00:00:00+01:00,21.0,174,825,TR1,2019,174,1267,TR2,3106,2000000,,2014-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/goran-causic/transfers/spieler/94304/transfer_id/997484
94304,12/13,2013-01-05T00:00:00+01:00,20.0,215,902,SER1,8142,174,825,TR1,811,750000,1000000.0,2017-06-30T00:00:00+02:00,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/813388
94304,11/12,2012-01-01T00:00:00+01:00,19.0,215,159,SER1,6653,215,902,SER1,4256,200000,,,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/670319
94304,11/12,2011-07-01T00:00:00+02:00,19.0,215,11137,SB19,0,215,159,SER1,6653,0,,,STANDARD,/goran-causic/transfers/spieler/94304/transfer_id/584947
94304,10/11,2011-06-30T00:00:00+02:00,19.0,215,25070,,34518,215,11137,SB19,4550,0,,,RETURNED_FROM_PREVIOUS_LOAN,/goran-causic/transfers/spieler/94304/transfer_id/355060
94304,09/10,2009-07-01T00:00:00+02:00,17.0,215,11137,SB19,0,215,25070,,0,0,,,ACTIVE_LOAN_TRANSFER,/goran-causic/transfers/spieler/94304/transfer_id/355061
542355,25/26,2025-07-30T00:00:00+02:00,37.0,0,515,,0,167,96139,THA2,61919,0,,2026-06-30T00:00:00+02:00,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/5823449
542355,24/25,2024-07-01T00:00:00+02:00,36.0,167,35384,,0,0,515,,0,100000,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/5257378
542355,22/23,2023-01-04T00:00:00+01:00,34.0,167,55283,,99473,167,35384,THA2,47982,0,,2024-06-30T00:00:00+02:00,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/4203560
542355,22/23,2022-08-11T00:00:00+02:00,34.0,0,515,,0,167,55283,,141765,75000,,2022-05-31T00:00:00+02:00,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/4050002
542355,21/22,2022-01-01T00:00:00+01:00,33.0,167,34853,THA1,53654,0,515,,0,100000,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/3668346
542355,21/22,2021-06-01T00:00:00+02:00,33.0,167,20179,THA2,61121,167,34853,THA1,53654,100000,,2022-05-31T00:00:00+02:00,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/3414812
542355,20/21,2020-09-09T00:00:00+02:00,32.0,167,55227,,97488,167,20179,THA2,61121,0,,2021-05-31T00:00:00+02:00,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/3052627
542355,19/20,2019-12-27T00:00:00+01:00,31.0,71,42183,IRN3,63741,167,55227,,97488,0,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/2823590
542355,18/19,2018-07-01T00:00:00+02:00,30.0,71,42894,IRN2,41859,71,42183,IRN3,63741,25000,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/2229265
542355,17/18,2017-07-01T00:00:00+02:00,29.0,71,42183,IRN3,107666,71,42894,IRN2,0,0,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/2229266
542355,16/17,2016-07-01T00:00:00+02:00,28.0,71,7390,,0,71,42183,,107666,0,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/2268955
542355,13/14,2013-07-01T00:00:00+02:00,25.0,71,56463,,0,71,7390,IRN2,0,0,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/2268954
542355,12/13,2012-07-01T00:00:00+02:00,24.0,0,75,,0,71,56463,IRN2,0,0,,,STANDARD,/hamed-bakhtiari/transfers/spieler/542355/transfer_id/2268953
746148,25/26,2025-08-27T00:00:00+02:00,24.0,244,29051,KO1,14888,167,55265,THA1,1013,200000,,2026-06-30T00:00:00+02:00,STANDARD,/harhys-stewart/transfers/spieler/746148/transfer_id/5897736
746148,25/26,2025-07-01T00:00:00+02:00,24.0,167,6759,THA1,106181,244,29051,KO1,14888,200000,,,STANDARD,/harhys-stewart/transfers/spieler/746148/transfer_id/5703189
746148,24/25,2024-07-13T00:00:00+02:00,23.0,167,25444,THA1,5121,167,6759,THA1,58431,125000,,2025-06-30T00:00:00+02:00,STANDARD,/harhys-stewart/transfers/spieler/746148/transfer_id/5116822
746148,23/24,2024-06-30T00:00:00+02:00,23.0,167,6759,THA1,112170,167,25444,THA1,5121,125000,,2026-06-30T00:00:00+02:00,RETURNED_FROM_PREVIOUS_LOAN,/harhys-stewart/transfers/spieler/746148/transfer_id/4961348
746148,23/24,2024-01-18T00:00:00+01:00,22.0,167,25444,THA1,5121,167,6759,THA1,112170,125000,,2025-06-30T00:00:00+02:00,ACTIVE_LOAN_TRANSFER,/harhys-stewart/transfers/spieler/746148/transfer_id/4961347
746148,23/24,2024-01-17T00:00:00+01:00,22.0,153,15367,,72431,167,25444,THA1,5121,125000,,2025-06-30T00:00:00+02:00,STANDARD,/harhys-stewart/transfers/spieler/746148/transfer_id/4831114
746148,19/20,2020-02-01T00:00:00+01:00,18.0,153,33991,,0,153,15367,SIN1,72431,0,,2023-12-31T00:00:00+01:00,STANDARD,/harhys-stewart/transfers/spieler/746148/transfer_id/3816475
746148,18/19,2019-01-01T00:00:00+01:00,17.0,153,34976,,0,153,33991,,0,0,,2019-12-31T00:00:00+01:00,STANDARD,/harhys-stewart/transfers/spieler/746148/transfer_id/2809471
627810,25/26,2025-07-05T00:00:00+02:00,25.0,153,6731,SIN1,47529,167,6759,THA1,106181,150000,,2026-06-30T00:00:00+02:00,STANDARD,/itsuki-enomoto/transfers/spieler/627810/transfer_id/5706308
627810,24/25,2025-01-07T00:00:00+01:00,24.0,153,15367,SIN1,72431,153,6731,SIN1,73995,150000,,2025-06-30T00:00:00+02:00,STANDARD,/itsuki-enomoto/transfers/spieler/627810/transfer_id/5433565
627810,23/24,2024-02-01T00:00:00+01:00,23.0,77,25765,JAP3,4421,153,15367,,72431,125000,,2025-06-30T00:00:00+02:00,STANDARD,/itsuki-enomoto/transfers/spieler/627810/transfer_id/4791068
